ciphertext,index,word,plaintext
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21452,balalaikas,d53117aa45205fd7f2e074867fe7788f750d07baa34efef37d54e885986ee7b1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21453,balance,f50f4e6f9b73762156153c9fbc62bb22564416361a87b2970ad21e81d3cfedc8
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21454,balance's,37fbfe9a00694be45ec8cbf998882b0a5ddbeffda6acb5ad327e08a0569e3e28
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21455,balanced,81922459078979a411862307b9e4363ac753dcbfb0f8032ee42779937a5a991c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21456,balances,303bc3ccdfa9e6a578a54504c67d6c7ec80732a6da18236a8ddcb65838986f47
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21457,balancing,9dc2393368c4e73e2119fb11b5d25b5888b1f958087dafb7c03db3ce6411ea86
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21458,balconies,708b8d62aee3b00ee0365e4d7ba2d2dcd7c3e84d48a4185c0ede24b391f5b5a3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21459,balcony,39602c17c58fa20917aa239105e9798481a6b2a7aa829167a2014f515fb70a11
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21460,balcony's,9e3f3a230f165f55d1e4ca1c22756a2e1c559712e44838efcaf96d7e434e85d6
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21461,bald,eb9c2765c1b5e03dbfffccb767469bbd83deaf6b01755d12468a03f6277ff41a
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21462,balded,59a148831445ffa29dc7468a0ef79321eb6d8aa879252a20ad56b23daafecd7b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21463,balder,7170a9220257f16466bc8e89d7e2ffb0fc22ca5b93f4981d8b01a2be781b76b3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21464,balderdash,0c1e742e6a08bae2a53c135c095636627e3a1708b2f92faa14e8750ca91933a5
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21465,balderdash's,558fbf327d179610efe899f06340e7c4e81cf9d4d8c67abc6b0589bf0c42379c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21466,baldest,4f378f965eda056cc294d82051a9201d1abde6b984a4c059b184808a3404dba0
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21467,balding,e74cf41c14e370067cf9e22456acad05cdce512e6a6ba18f5dd3ed62fc39fa45
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21468,baldly,c0fc002a421e18f262d2217e71070bb314564921e389d326ed543d5cb781d4cb
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21469,baldness,25deb90de5408397d39f609bd5f8e297a237b3e04c02977df0fc85e5120f155c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21470,baldness's,564ce60e8c579547bbabe6416078871cd7b066fac1cb2870f28ca91f5b856988
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21471,balds,2de608a920d7dbb95f656e7cf8178097ceb1fae48251c4c69d3f0b7303503a1d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21472,bale,b93367613742ca7188a59727096b8b411eea2f7a2ed2e8fc71eac4eb8e522524
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21473,bale's,6e9a1fd4b5221bbb39179ed604c3549fa6fe591495dab43d6b7c6ddf6197ab51
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21474,baled,587a27b1b5d94933e6a37d4e8ed721a2df82425a15aa1814d0a920470714e905
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21475,baleen,86a3627df61a45ce88087eda7604dc9f68a02b9ee962d23e26dd13264821b7bc
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21476,baleen's,14883cdf8f24fc114bb10e99c083df4f502f7ee8731c8e412493d15d5ab43bdf
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21477,baleful,277cb80fe613be41f205781ab8fa1c25d2e352adfd4db88977690ee30fb9e6c3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21478,balefully,ade42ebd06c50772df593fce96a87cb224ed786c95ec251cb582193122872a1e
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21479,bales,6332a16e8f801d4a1a4b61942a60c2326049fb4baf5da5706a897af25d841210
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21480,baling,c36957e330674bdfa063e0a8acd3323cc147b4a58cb2ec977a5044d28e12a93e
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21481,balk,8f403d38b0985f2c047aefde309fc967febd6ce8f9bc025227d4c8fece621a0d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21482,balk's,4cd1be01859d96d2d409df6aba664e7c92978f2f8b24099ffcef1bd16e9e04d0
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21483,balked,e6038974dc9c485ec5172fb503b396e3a06eb3949aec3b58b586fa09bd0a1c34
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21484,balkier,dd93006fba98a877f1bc153816ececc0cfdce9faaa142ca8ef8bdc482413451d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21485,balkiest,bd2e0ae97906c9e569262f78138ab2e1d4b943ce58d9f93869cdfa91b5df526d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21486,balking,af6856a4bdb81a1d6fb02d45d65a99767acb240064821dcdfef7924277b81f46
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21487,balks,aa94b80df172ba5232b1be0db8cf11f87e8325d501be706c60d17a6a3847d4e1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21488,balky,ab9eb07da64dfe87a129da926474820215fc927b3a26156c5e21285f2a1bfb62
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21489,ball,8ec86a89cfaeb73f239b52f26d4d98b283637fa3a80c40d6afb1f257b792e349
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21490,ball's,0fcdf9135111f34ee599e757cdd2e27b52f4053c62a0050c8292de68aa70b5f5
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21491,ballad,d1cc6bdf1ab611afdd824db8502c4ae2e80bbe3604392a94c14357cee2f8a74c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21492,ballad's,ed73661b7ae23d1a0259989d5c7251dc0417bbf87555be85c287320ebfe67e4f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21493,balladeer,1c6183ee9087b07a96592a3f9b739206fe4f7b463498a5165110f99cb8f1cd32
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21494,balladeer's,8ca516e5c1d76873136ea4b48333d8c9f676dad2743cfe2c06d98e33058354b0
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21495,balladeers,967245afa19228828172b718812291875ca6aaea585c92139721574f949926a7
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21496,ballads,705bbb8fce0df69af291876020f1fc5ded7ba3c72aba90da12699a923569b653
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21497,ballast,945517a635322aa82bd2b64190a1eaa4d272aa4ef8ef4cbc485284b22b599d94
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21498,ballast's,da311cdae96581a98031624be7599a8b192246353f036f940816fa3cbecfe49f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21499,ballasted,30a729f92cfb85f13f7ff40a64f05c67114fb4094976e019b1371a72ba76b9d6
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21500,ballasting,e7215211ee1f73e16c29db4dff5c6dfc77cddbe49da5339f8a4b29d3960e6504
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21501,ballasts,56e937fbb49aa6ec1d4d0963dfae123aa34d0b134d8f9d25f45a7aa6b3f1bb3d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21502,balled,f325ba103e8d2812a90ceef6c0c79164c480d009f3cf9ec3cf732ac5d89bdf70
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21503,ballerina,2bfac09ab74b4fce49ebabd1ee982b2b650c8ee45dafa79dce63751314c67074
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21504,ballerina's,d8179a912fe6be325851167ede7858abff72c80ea802ab5188bb588732aae975
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21505,ballerinas,29fd88918a0acf7f58b753223f2be10ab7a2174562af80c890c17503e7c73f41
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21506,ballet,e5f0ec9e8775ad05644f34f6041a284889707e0c1c02b43664d95ee1fb4946fc
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21507,ballet's,6d5b0ab03a8409a0d943f45ab903f178a40b1ef9954cd15d08f47b49d2bf92ea
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21508,ballets,4bf34b810d5ea25401d77902f4d4691b12f1739f03b09329e986b75a72d8d5b0
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21509,balling,b82408054d0b35b66978e0f9b5a893aff55d553b25718ba2d31d4d4c629d7ee3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21510,ballistic,f133dd1ced5a3504947a3a80947d20b36c0b119d30461511656e2fbdb7300c06
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21511,ballistics,d6ed110427818a4518cb5d5a840e95046e408de964b8a1fb37fe9659374c7685
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21512,ballistics's,9640382fe0d229f956e685a7fe01385a0f58d9481e665e15dec1d96720814eaa
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21513,balloon,6782211b8c5a79895c519e9d76cc094564d34e7bbe0ef2acc987ead686c3ef5b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21514,balloon's,fff22d3fda58c947e2bf5006aab6c5196f2ffc09b505bb3fdc3a0e7c2fa23371
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21515,ballooned,722669d6e7979446d094c25fa649c7ce3c0809a046c6c3be3c9a18acac2e2dd7
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21516,ballooning,a456511121d011b0b3aefbb711c4acda4eda0760e67490f103a7796181c0ed92
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21517,balloonist,8d15515de022d141a8929781ec6650604c75c00f6146c226bf5b2ceb20659237
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21518,balloonist's,ef088d89c9ee063d9753af7350b0c5a77712e194edaeb0b3c039120cc6087e7b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21519,balloonists,ff250489a90515c8ec3d747d45b2379819d6a5af132900516b99f2fba6e84c71
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21520,balloons,9ee0acfa7ee7ad7d8cf5bc2a1479ca8d12f409094af874ad603da6b72fdd754f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21521,ballot,6a2ec17ccb286a5b8ec114a6e9d1fc13ae07e9d231eb180f7ffc73b6265012d1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21522,ballot's,fe25c36ee2cb33a695e4b03a1dfa6f28aa5a964889f7b8822885a9504e8fdb6f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21523,balloted,5658da9fc9d97038e4e3125a06bf54368252b23e425a2f143bfd02964960f512
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21524,balloting,9d8784893b9c99dd7adac1f8654c5cd76e4b997c27e86f17c070c1616a88875e
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21525,ballots,bc90d153a058fec9e763564185c80a732e32007a8777ace952c034cfe885ada1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21526,ballpark,9a502d4e5960b58e9bbf2ab1e2e4c322c56f9177da0c06a0ce6e23c8a0dbcd9c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21527,ballpark's,b26d80c65da0fd89c1a1064fe32f03eeb8aa6451b71a927287da6f7f19ec9659
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21528,ballparks,3f27f596f00fa7cc5d6a27c46a3698caeb1589717c1a4b091274dd76a410849a
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21529,ballplayer,e7669980bc1fd9edd726a37bc52de81495b70a167fb92fd5610484b28fc87bdd
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21530,ballplayer's,010dbeb07a585c09ae4fa4209a914d080750a561b95f04a1f33ed800044108cf
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21531,ballplayers,dfd12a06a34bef1b9143f0cd6f443fad086477b05cacf4058b73f26b00fa8cd7
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21532,ballpoint,721fb9b18f315c962815d4bf6efc73a406437fb9356d161a5a91c7ed95f8a020
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21533,ballpoint's,4f3efab01b58499c3d762fd52a1f8fc56d27e0950bf84d17101bbd434ce16489
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21534,ballpoints,02fea3091e0374591172fbeb4ce65ea708b6bf04f37757127cee73a22b159850
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21535,ballroom,37bfedcf8afdd6a56bd5f8bb450d1f149770ac3f1b44c76557342992ce3583db
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21536,ballroom's,3b1129382a168df28c260c4b5c06651710e3dea8b2f625efaf6fb31ae0834190
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21537,ballrooms,0bb67fea9525e19e8bc8169f30d0befb404c81b4514ca58111040d46ecb28ea7
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21538,balls,a95d658225989ea1b073a0cc5b06ce540e8380610a017d03b7b31c7aa41f5b7f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21539,ballsier,c2a938074c764530d38dc949dab8f4eba5f258f764bd88d560ba9a66854a7225
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21540,ballsiest,f2b2663f5bbdba9ab540f1b7ef31b3adced1e0b436ccf84a5df3477bd0e8b02e
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21541,ballsy,a7d4518f7c8c58e63cb93ea17a20a7dcd92fd6f1924ea7047f41e62a2a8685cc
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21542,ballyhoo,4ff914063f7f2ff3476d9105974cff9b77e912ee05fa6994e9117fc123ee1fe6
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21543,ballyhoo's,a05e55ff1c8aebc4180ade66abecae4b573ef9b3bd64c3df7fa3314799e71e72
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21544,ballyhooed,66c7776e66211df57b573c7b73334b4dc369047bac4b6ac07c60faf3f3f63169
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21545,ballyhooing,f54cfda862eb3ac4fa77cec0417fc8e53a602f3debcb49a23b99a2634c25484b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21546,ballyhoos,e8d4726dd9d6733ba2711715495c8c911183a78e2d4e06fb2555d13a4c31fa18
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21547,balm,2f0a729cb0914a5169cf0bf10a469a35b938dc67c47a1fea8a641e89adf56dce
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21548,balm's,094a7f99c3ba7c6ed5da2c5ab8a3e8197125cf66ed63f805f63665ded7a1c277
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21549,balmier,88cdf4044201a998605edf99f6b7abae1f6c591d399a0e5535b4dd083fd53cef
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21550,balmiest,fdf0ec6386bc98e49dddf5cc6a30827253162d941378749e720776965f51d95c
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21551,balminess,ec830fe5dfdaa01a4418c0fe8cb07544c00178c6d266701bb67bb4c00fae31c3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21552,balminess's,679b40a49ae9759f60341c4ae65118d266d4fdb0d6c1612bf610066a08729839
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21553,balms,373e8c3eecc764054b21eb75eefdf23bbad193a655ccf02754e0048b62ea8f99
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21554,balmy,e689413db31dac0287aab513c71481a8b0a672ae461f50e1a24a0be8dca6d8a8
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21555,baloney,07a9bf9db1c92e6b43b371596c01812f0c959e12cea495a30c9c121a6a347620
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21556,baloney's,b8adc5b3ecfc447c587764b14af384b2af26f7f63aba10a33cc9247f4f66ef1f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21557,balsa,97ab573899d3e2fc3c319634a028ea414a2048ebf54f4640d16273cb6cf11b69
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21558,balsa's,7788e65973b4546cc679b65ae88ce81ad20ef98acebd122325283cbfe198d462
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21559,balsam,42a0689a2b5f3eef0af2c0a46ff82810f3b3bb9f1e50a98f3e9e32148ff2d3c1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21560,balsam's,17d44ea719591ee6f011c690b581d8d08f10694344509a4d37cd0dd82a0e4e1a
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21561,balsams,d695b37927021364e87e6a3f29bb3d62e3988f6965999a8def439f7785dcba98
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21562,balsas,db3ca2b7c6a10a37668742c0999937599bd68f109cd224885258723e16651f1e
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21563,baluster,1c672231691e4f431b553799e36e231d8ebd8c1e1a8f8e758c752b93a4b23a73
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21564,baluster's,41c3f586c5efe3f555c6d781bdb74a4f5d46036f7d372dad1f6f07c34f46cf24
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21565,balusters,8ff38136126f9fc089c1303875d9df9567f8db8dfec4c5b85b2bef09a9c73f65
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21566,balustrade,96ab8bd8514291a1312064d19621465d7c8e0d758d3d7e9f43e36d7030040dc8
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21567,balustrade's,1e6b80bda6a7a258bc03f472bdce4aac2b3da0254f9c9652e4150c7d5a30001f
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21568,balustrades,89cfb4ae46776e6fa98c2a1705b7034f8cff4ce254a085f982d6a80011947540
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21569,bamboo,4ce469b2b32c831cb19d1cca014ab9a43a86409aee83969f8e173b0b65380513
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21570,bamboo's,7f7e83a581dd4a614bc9ee6163ab7c53a130de7eacdb52cdf54e309662bd1c14
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21571,bamboos,debb4133cef7f7e54b8dc4a7196c555cfe5a3892e15256269ca3b64e368cbbe2
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21572,bamboozle,4158ce49364003c19d5e3c1c001c90ef26c608ec5a49bac95f992b93540f12e4
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21573,bamboozled,d677d4df8c699f5c40a2f690a15b0b5ff007064e74dcb6478be32218edd29c55
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21574,bamboozles,41d11666d3958f1546a47d828a86b91fef39c020ebc3a3b5b41da1325fbe2e11
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21575,bamboozling,a378363c43bad6b0cb613a0cba3a25a9f617b0975978b721a5969c4ae0c90613
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21576,ban,5c37be44f3d047c2aed798b58c9cb9d042678945dd7ba6457fda8ff979d66428
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21577,ban's,a92ba03dde07d93e209d08221e47ffc62c0c952d00ff514e8b24f864aa47abab
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21578,banal,93fd154b58d6f12b22388c09d97520047b5ed0ee4495d6e54545978135c0f513
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21579,banalities,65713508587a88153093bdf3ac30c16f561080b1f84a92d74f4152529dd6b083
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21580,banality,b4c7ba60a63301e0e9bb063c29da598cb175c50b190da0706751c7bde3ecb6bb
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21581,banality's,9e982e48ed79470bc9335719de87e1c0b79679306a9b55c588c8b72d91227ea1
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21582,banana,46232f2ac22d4dcdd9d20aa63636a20f100457e7736090d0e86d421eeff7d989
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21583,banana's,2b5ad4cc7719be71a98be6ed3655e67fe6b0c11061a9f2befcf48ee57f9d466b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21584,bananas,e735337dae5fa26c676c33bc4387a56da7d11c1f733c659ef088336b57bac5e3
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21585,band,82f86b84e7591ff311b5be9d3dcc00e5038e463e34a7f7cc33e7be065b027789
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21586,band's,747a567f346cf0d160df25cff81b7c5fb7064aabf2edc31f65384bb2e4fd44e7
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21587,bandage,c421f46c276b34aedb0f9f88757e5a68f1d04f55167851731a872213c3d85849
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21588,bandage's,c51c9145c59dacdadce412af52f0067efb638a875c16993f1432a9b254c4aff6
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21589,bandaged,07de6538f88bb19eb7e36a29fc6d917ac93d3790a55342532ee9996f87fac4bc
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21590,bandages,8496a596986bd8a52f0e11687093418a711c2f5c53d2c0fc31b6a728375d758d
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21591,bandaging,ac339cd63f60a87a8ef08e6d816dbd2486157f1d79c6cb15b5b013b26bad01c5
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21592,bandana,20ba83758dd2cc7af77c470ba5d4cf76b6da20a1b1d6f2da43c26e3f23eff1ea
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21593,bandana's,4f968ce347875119b8561db577c9841aa27fc2af82a45cfcb316b2431b4af56b
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21594,bandanas,43263f446bde862bdbd52c912a3dbac2969f2c44e594f75862a7767788a272a2
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21595,bandanna,e18e8150933ae9b6a72dbddedcd0e885b303d809ce1ccbfd30e58c3ffbab90fd
c92b7734070205bdf6c0087a751466ec13ae15e6f1bcdd3f3a535ec0f4bbae66,21596,bandanna's,2b579d3b4534cb52cd3f6ab4e3dfd3785295f1b44069345417d60b6798a2e3d2
